id	DESPC	DESSC	DESWC	DESPL	DESPLd	DESPLw	DESSL	DESSLd	DESWLsy	DESWLsyd	DESWLlt	DESWLltd	LDTTRc	LDTTRa	LDMTLD	LDHDD	SYNLE	SYNNP	SYNMEDpos	SYNMEDwrd	SYNMEDlem	SYNSTRUTa	SYNSTRUTt	RDFRE	READFKGL	TOKEN_ATTRIBUTE_RATIO_ALHPA	TOKEN_ATTRIBUTE_RATIO_DIGIT	TOKEN_ATTRIBUTE_RATIO_PUNCT	TOKEN_ATTRIBUTE_RATIO_URL	TOKEN_ATTRIBUTE_RATIO_EMAIL	WORD_SET_INCIDENCE_WRDPRP1s	WORD_SET_INCIDENCE_WRDPRP1p	WORD_SET_INCIDENCE_WRDPRP2	WORD_SET_INCIDENCE_WRDPRP3s	WORD_SET_INCIDENCE_WRDPRP3p	WORD_SET_INCIDENCE_CNCCaus	WORD_SET_INCIDENCE_CNCLogic	WORD_SET_INCIDENCE_CNCTemp	WORD_SET_INCIDENCE_CNCAdd	WORD_SET_INCIDENCE_CNCPos	WORD_SET_INCIDENCE_CNCNeg	WORD_PROPERTY_WRDNOUN	WORD_PROPERTY_WRDVERB	WORD_PROPERTY_WRDADJ	WORD_PROPERTY_WRDADV	WORD_PROPERTY_WRDFRQc	WORD_PROPERTY_WRDFRQa	WORD_PROPERTY_WRDFRQmc	WORD_PROPERTY_WRDFAMc	WORD_PROPERTY_WRDCNCc	WORD_PROPERTY_WRDIMGc	WORD_PROPERTY_WRDMEAc	WORD_PROPERTY_WRDPOLc	WORD_PROPERTY_WRDHYPn	WORD_PROPERTY_WRDHYPv	WORD_PROPERTY_WRDHYPnv	WORD_PROPERTY_AOA	WORD_PROPERTY_AOA_MAX	WORD_PROPERTY_CONCRETENESS	WORD_PROPERTY_PREVALENCE	WORD_PROPERTY_PREVALENCE_MIN	WORD_SET_INCIDENCE_C4_COMMON_WORDS	text_key
11	5.0	3.0	124.0	1.0	1.0	40.666666666666664	41.333333333333336	23.79775899813538	1.5	0.8214601316968948	4.846774193548387	2.540867129492433	0.8888888888888888	0.7741935483870968	153.76000000000002	0.9054536276665014	16.0	1.2058823529411764	0.7277127874142799	0.9701492537313433	0.9626865671641791	0.012528801843317972		37.98166666666667	18.230000000000008	0.837037037037037	0.0	0.08148148148148149	0.0	0.0	0.0	0.0	0.0	0.056451612903225805	0.008064516129032258	0.016129032258064516	0.03225806451612903	0.008064516129032258	0.04032258064516129	0.08870967741935484	0.008064516129032258	0.31451612903225806	0.14516129032258066	0.10483870967741936	0.016129032258064516	-11.00931529866389	-8.792341499559678	-15.3384160995	538.6388888888889	364.0967741935484	395.3611111111111	404.95238095238096	7.847222222222222	6.238095238095238	1.9444444444444444	4.256410256410256	6.346753284210527	15.0	2.6328865979381444	2.29279262553125	2.29279262553125	0.11290322580645161	text
12	9.0	4.0	68.0	0.8	0.4472135954999579	12.8	17.0	6.531972647421808	1.8235294117647058	1.1054974765976755	5.5588235294117645	3.0925155337689545	0.7804878048780488	0.6911764705882353	68.0	0.7665682283768317	5.0	0.8947368421052632	0.687843137254902	0.88	0.8666666666666667	0.02485827664399093		35.309411764705914	12.55764705882353	0.7654320987654321	0.012345679012345678	0.16049382716049382	0.0	0.0	0.0	0.0	0.04411764705882353	0.0	0.0	0.014705882352941176	0.014705882352941176	0.0	0.04411764705882353	0.058823529411764705	0.0	0.36764705882352944	0.16176470588235295	0.029411764705882353	0.04411764705882353	-10.563650677853659	-8.665737464154411	-17.799659729	540.875	325.6666666666667	347.25	395.2857142857143	9.097560975609756	6.529411764705882	2.0	4.75	6.717194358490566	12.56	2.6663636363636365	2.32583481881427	2.32583481881427	0.11764705882352941	text
13	5.0	7.0	136.0	2.3333333333333335	1.5275252316519468	44.666666666666664	19.428571428571427	5.593363414414826	1.5294117647058822	0.7975998854952575	4.860294117647059	2.5623276285083048	0.8072289156626506	0.7279411764705882	128.1011439346323	0.8818813574451004	4.428571428571429	1.6111111111111112	0.7413019079685746	0.9663299663299663	0.9663299663299663	0.024528454194703675		57.726764705882374	10.034201680672268	0.86	0.02	0.09333333333333334	0.0	0.0	0.0	0.007352941176470588	0.0	0.0	0.007352941176470588	0.007352941176470588	0.014705882352941176	0.022058823529411766	0.051470588235294115	0.0661764705882353	0.007352941176470588	0.3602941176470588	0.10294117647058823	0.10294117647058823	0.04411764705882353	-10.805759819541464	-8.803674171587408	-17.923002243	574.6842105263158	351.3243243243243	384.92105263157896	433.51612903225805	8.759036144578314	6.346153846153846	1.2857142857142858	4.575	5.725972150943396	14.3	2.6145794392523363	2.3081620607284976	2.3081620607284976	0.11764705882352941	text
14	3.0	7.0	239.0	3.5	3.5355339059327378	115.0	34.142857142857146	12.850792082313726	1.4644351464435146	0.7977060039109043	4.920502092050209	2.7951710608564526	0.8248175182481752	0.6443514644351465	121.11002994011977	0.8791444028542156	9.857142857142858	1.603448275862069	0.6752832365179418	0.9202323569398096	0.9173587937214189	0.015115639424014553		48.28878661087869	15.00604901374776	0.8588235294117647	0.011764705882352941	0.06274509803921569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012552301255230125	0.008368200836820083	0.02092050209205021	0.02510460251046025	0.0	0.3598326359832636	0.12133891213389121	0.06694560669456066	0.02510460251046025	-11.482010205588637	-8.891347839285897	-19.1975307465	552.3454545454546	380.0980392156863	402.2909090909091	421.84375	6.9489051094890515	6.590909090909091	2.2758620689655173	4.876712328767123	6.241215942196532	14.88	2.4519209039548024	2.2869694011135717	2.2869694011135717	0.1589958158995816	text
15	3.0	7.0	149.0	3.5	3.5355339059327378	71.0	21.285714285714285	8.479667558622914	1.3624161073825503	0.7186207237504803	4.530201342281879	2.6751030467140375	0.7560975609756098	0.6442953020134228	82.06904767591841	0.8466083140038119	9.714285714285714	1.368421052631579	0.6939315695151858	0.8985274004904735	0.8874162893793623	0.025082238474119282		69.96959731543627	8.787938638542666	0.8181818181818182	0.012121212121212121	0.09696969696969697	0.0	0.0	0.0	0.006711409395973154	0.0	0.0	0.0	0.0	0.020134228187919462	0.006711409395973154	0.013422818791946308	0.026845637583892617	0.006711409395973154	0.33557046979865773	0.15436241610738255	0.026845637583892617	0.03355704697986577	-10.952365663983544	-8.508795728286806	-16.0312156677	566.1463414634146	378.8157894736842	409.8536585365854	445.53333333333336	9.890243902439025	6.758620689655173	1.5217391304347827	4.4423076923076925	5.9701632702702705	14.72	2.485221238938053	2.272130683251837	2.272130683251837	0.1342281879194631	text
16	3.0	3.0	97.0	1.5	0.7071067811865476	46.5	32.333333333333336	14.011899704655802	1.556701030927835	0.8161019156758299	4.762886597938144	2.7339424977047364	0.8888888888888888	0.7628865979381443	114.54434782608695	0.8688491628281051	12.0	1.4545454545454546	0.7470238095238095	0.9613095238095238	0.9613095238095238	0.016025641025641024		42.31975945017183	15.389072164948455	0.8431372549019608	0.029411764705882353	0.049019607843137254	0.0	0.0	0.0	0.020618556701030927	0.0	0.010309278350515464	0.0	0.0	0.041237113402061855	0.0	0.010309278350515464	0.020618556701030927	0.0	0.3402061855670103	0.10309278350515463	0.061855670103092786	0.05154639175257732	-11.417790642492593	-8.992928726161855	-18.5841407776	555.578947368421	395.6111111111111	408.6842105263158	403.14285714285717	6.777777777777778	7.125	1.7	5.038461538461538	6.074750272727273	11.52	2.692941176470588	2.308305900997499	2.308305900997499	0.07216494845360824	text
17	3.0	10.0	145.0	5.0	5.656854249492381	69.5	14.5	8.809716857601673	1.4068965517241379	0.7021450440153011	4.310344827586207	2.355599833314785	0.7764705882352941	0.6827586206896552	77.66359190072426	0.8629368505815201	4.6	1.0930232558139534	0.7349673202614379	0.9584967320261438	0.9408496732026144	0.038041552654512645		73.09405172413796	6.66637931034483	0.7964071856287425	0.011976047904191617	0.1317365269461078	0.0	0.0	0.0	0.013793103448275862	0.013793103448275862	0.04827586206896552	0.006896551724137931	0.0	0.020689655172413793	0.013793103448275862	0.041379310344827586	0.04827586206896552	0.0	0.3931034482758621	0.13793103448275862	0.034482758620689655	0.020689655172413793	-10.647401960885366	-8.523688282766198	-16.1544799805	560.8863636363636	411.9756097560976	463.97727272727275	471.0967741935484	7.8	6.5	1.45	4.395833333333333	5.310964213592233	13.05	2.8267307692307693	2.3012756953664977	2.3012756953664977	0.10344827586206896	text
18	8.0	5.0	126.0	1.25	0.9574271077563381	30.75	25.2	11.122050170719426	1.3888888888888888	0.8096638534327413	4.746031746031746	2.5704054401950147	0.8028169014084507	0.6825396825396826	88.31275379756354	0.8468046154124697	11.0	1.2	0.7617572156196944	0.9689586870401811	0.9606253537068478	0.01855712739641311		63.75700000000002	10.626888888888889	0.8461538461538461	0.006993006993006993	0.11888111888111888	0.0	0.0	0.0	0.0	0.0	0.0	0.03968253968253968	0.0	0.007936507936507936	0.007936507936507936	0.06349206349206349	0.07936507936507936	0.0	0.30952380952380953	0.1349206349206349	0.07936507936507936	0.03968253968253968	-10.302000092788733	-8.107105817112698	-18.7975883484	578.9142857142857	427.1212121212121	464.7352941176471	464.64516129032256	10.23943661971831	5.793103448275862	1.0588235294117647	4.043478260869565	5.131209733944955	11.63	2.7006306306306307	2.304685640473758	2.304685640473758	0.15873015873015872	text
19	3.0	5.0	157.0	2.5	2.1213203435596424	72.0	31.4	16.14930339054908	1.535031847133758	0.9840305812710773	4.713375796178344	3.082312974786731	0.9540229885057471	0.7261146496815286	158.75255813953487	0.8509341740978317	6.4	1.4722222222222223	0.750633424546468	0.9362166818688558	0.9362166818688558	0.015910893739202375		45.10030573248409	14.769375796178348	0.8081395348837209	0.005813953488372093	0.0872093023255814	0.0	0.0	0.0	0.006369426751592357	0.012738853503184714	0.0	0.012738853503184714	0.006369426751592357	0.025477707006369428	0.0	0.03184713375796178	0.03821656050955414	0.006369426751592357	0.28662420382165604	0.12738853503184713	0.07006369426751592	0.07006369426751592	-9.831091010294186	-7.673232327672436	-17.2065944672	567.7241379310345	361.27272727272725	390.63793103448273	441.2894736842105	8.827586206896552	6.162162162162162	1.25	4.43859649122807	5.692989626984127	16.55	2.4583846153846154	2.283441832872966	2.283441832872966	0.14012738853503184	text
20	5.0	4.0	129.0	1.3333333333333333	0.5773502691896257	42.333333333333336	32.25	10.468205831628136	1.449612403100775	0.7176485071711368	4.937984496124031	2.331013520125474	0.9113924050632911	0.7674418604651163	155.31600000000003	0.8994140376348317	3.75	1.4193548387096775	0.6822169059011164	0.9485645933014354	0.9409888357256778	0.015479673592336086		51.46404069767446	14.09292635658915	0.917910447761194	0.0	0.03731343283582089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015503875968992248	0.05426356589147287	0.0	0.031007751937984496	0.046511627906976744	0.0	0.4108527131782946	0.10852713178294573	0.06201550387596899	0.031007751937984496	-10.9545531876481	-8.78006659552558	-17.1995506287	559.468085106383	409.51162790697674	446.6170212765957	473.5151515151515	7.531645569620253	6.588235294117647	2.2142857142857144	5.3125	5.554291852941176	15.53	2.585714285714286	2.310931519542909	2.310931519542909	0.14728682170542637	text
21	7.0	4.0	117.0	1.0	0.816496580927726	28.5	29.25	12.579745625409124	1.435897435897436	0.7472318500076014	4.786324786324786	2.3298255811180515	0.7887323943661971	0.7094017094017094	92.625	0.8624855851008725	6.0	1.4838709677419355	0.6592851592851593	0.9110334110334111	0.9110334110334111	0.016109385703322567		55.66932692307694	12.761089743589746	0.8538461538461538	0.007692307692307693	0.1	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.017094017094017096	0.017094017094017096	0.02564102564102564	0.017094017094017096	0.03418803418803419	0.017094017094017096	0.41025641025641024	0.09401709401709402	0.07692307692307693	0.02564102564102564	-10.723427396429578	-8.82356189662906	-15.7343969345	571.3939393939394	431.6	446.45454545454544	434.8181818181818	8.450704225352112	7.285714285714286	1.9090909090909092	5.769230769230769	5.959040620689655	13.5	2.80021978021978	2.2637438771750915	2.2637438771750915	0.1111111111111111	text
22	3.0	10.0	215.0	5.0	5.656854249492381	101.0	21.5	11.31616346451197	1.2697674418604652	0.5973206858453443	4.0	2.048477894008864	0.780952380952381	0.6	78.12363946481192	0.8403230545395819	9.1	1.1290322580645162	0.7757757755321474	0.9755112973816122	0.9663888744660859	0.0254099797083272		77.59017441860468	7.778255813953489	0.8454935622317596	0.004291845493562232	0.07725321888412018	0.0	0.0	0.0	0.0	0.009302325581395349	0.05116279069767442	0.009302325581395349	0.004651162790697674	0.009302325581395349	0.013953488372093023	0.04186046511627907	0.06511627906976744	0.0	0.29767441860465116	0.10697674418604651	0.03255813953488372	0.05116279069767442	-10.509253551852382	-7.828777896531163	-14.907661438	578.5471698113207	388.08	436.0377358490566	451.0888888888889	8.276190476190477	6.096774193548387	1.3478260869565217	4.074074074074074	4.9996397030303035	12.66	2.6063030303030303	2.297778553331969	2.297778553331969	0.17674418604651163	text
23	3.0	6.0	148.0	3.0	1.4142135623730951	68.5	24.666666666666668	16.169930941926335	1.4932432432432432	0.845127061425698	4.412162162162162	2.6596737922172973	0.8767123287671232	0.7094594594594594	126.10650887573965	0.8604162908498583	7.333333333333333	1.40625	0.836316768086545	0.9546230561189993	0.9556372549019608	0.01839242314626006		55.469954954954986	11.650270270270273	0.8397435897435898	0.00641025641025641	0.05128205128205128	0.0	0.0	0.0	0.0	0.0	0.0	0.006756756756756757	0.0	0.02702702702702703	0.013513513513513514	0.033783783783783786	0.04054054054054054	0.006756756756756757	0.27702702702702703	0.0945945945945946	0.0945945945945946	0.02702702702702703	-10.654516030669862	-8.092631301368243	-19.1400585175	557.4	397.17857142857144	409.14285714285717	436.45454545454544	7.424657534246576	6.703703703703703	2.4615384615384617	5.325	5.837516495652174	13.26	2.5255652173913044	2.305617006937813	2.305617006937813	0.1554054054054054	text
24	3.0	7.0	175.0	3.5	3.5355339059327378	82.5	25.0	9.018499505645789	1.4685714285714286	0.8220284095306766	4.565714285714286	2.631587831633089	0.8152173913043478	0.6228571428571429	91.9670359672048	0.8250698610583453	3.0	1.2916666666666667	0.6542874396135265	0.9446121846484166	0.9386598036960355	0.021191330821839497		57.218857142857146	11.489142857142859	0.8432432432432433	0.02702702702702703	0.05405405405405406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005714285714285714	0.03428571428571429	0.0	0.02857142857142857	0.03428571428571429	0.0	0.37714285714285717	0.09142857142857143	0.03428571428571429	0.022857142857142857	-10.681655503393259	-8.170813491181976	-17.2717914581	560.2641509433962	395.9	419.58490566037733	437.57575757575756	7.858695652173913	6.914893617021277	1.8125	5.619047619047619	5.775457721804512	12.56	2.6305839416058396	2.306762653717446	2.306762653717446	0.1657142857142857	text
25	6.0	2.0	79.0	0.6666666666666666	0.5773502691896257	25.666666666666668	39.5	9.192388155425117	1.6708860759493671	1.0092078511659117	5.1645569620253164	2.733600892533957	0.8461538461538461	0.7721518987341772	97.08222222222224	0.8627330919136376	8.0	2.0833333333333335	0.6956521739130435	0.9565217391304348	0.9565217391304348	0.01098901098901099		25.385537974683558	19.53145569620253	0.8369565217391305	0.0	0.14130434782608695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012658227848101266	0.0	0.02531645569620253	0.02531645569620253	0.0	0.45569620253164556	0.10126582278481013	0.08860759493670886	0.012658227848101266	-11.245101213453847	-9.279093054275949	-16.7357330322	533.1	397.44444444444446	392.4	431.1333333333333	9.326923076923077	7.25	0.875	5.65625	6.273471750000001	12.06	2.69203125	2.3120501204509316	2.3120501204509316	0.13924050632911392	text
26	3.0	14.0	223.0	7.0	7.0710678118654755	106.5	15.928571428571429	8.033241377735829	1.2735426008968609	0.529804916269295	4.0807174887892375	2.1980202857536724	0.8584070796460177	0.6636771300448431	141.76830808080808	0.8793137527971061	2.642857142857143	1.1607142857142858	0.7647072938210062	0.9485382083542618	0.9321717487269326	0.03046196247073923		82.9257959641256	5.649945547725817	0.804	0.008	0.108	0.0	0.0	0.04484304932735426	0.0	0.0	0.053811659192825115	0.0	0.004484304932735426	0.03139013452914798	0.008968609865470852	0.04035874439461883	0.04035874439461883	0.013452914798206279	0.2825112107623318	0.10762331838565023	0.04035874439461883	0.07623318385650224	-10.590931862860177	-8.087442308266368	-18.4235668182	580.516129032258	380.91379310344826	412.2258064516129	432.4727272727273	8.725663716814159	6.25	0.9583333333333334	3.8076923076923075	4.882734088757397	14.88	2.591470588235294	2.266745207610034	2.266745207610034	0.09865470852017937	text
