id	DESPC	DESSC	DESWC	DESPL	DESPLd	DESPLw	DESSL	DESSLd	DESWLsy	DESWLsyd	DESWLlt	DESWLltd	LDTTRc	LDTTRa	LDMTLD	LDHDD	SYNLE	SYNNP	SYNMEDpos	SYNMEDwrd	SYNMEDlem	SYNSTRUTa	SYNSTRUTt	RDFRE	READFKGL	TOKEN_ATTRIBUTE_RATIO_ALHPA	TOKEN_ATTRIBUTE_RATIO_DIGIT	TOKEN_ATTRIBUTE_RATIO_PUNCT	TOKEN_ATTRIBUTE_RATIO_URL	TOKEN_ATTRIBUTE_RATIO_EMAIL	WORD_SET_INCIDENCE_WRDPRP1s	WORD_SET_INCIDENCE_WRDPRP1p	WORD_SET_INCIDENCE_WRDPRP2	WORD_SET_INCIDENCE_WRDPRP3s	WORD_SET_INCIDENCE_WRDPRP3p	WORD_SET_INCIDENCE_CNCCaus	WORD_SET_INCIDENCE_CNCLogic	WORD_SET_INCIDENCE_CNCTemp	WORD_SET_INCIDENCE_CNCAdd	WORD_SET_INCIDENCE_CNCPos	WORD_SET_INCIDENCE_CNCNeg	WORD_PROPERTY_WRDNOUN	WORD_PROPERTY_WRDVERB	WORD_PROPERTY_WRDADJ	WORD_PROPERTY_WRDADV	WORD_PROPERTY_WRDFRQc	WORD_PROPERTY_WRDFRQa	WORD_PROPERTY_WRDFRQmc	WORD_PROPERTY_WRDFAMc	WORD_PROPERTY_WRDCNCc	WORD_PROPERTY_WRDIMGc	WORD_PROPERTY_WRDMEAc	WORD_PROPERTY_WRDPOLc	WORD_PROPERTY_WRDHYPn	WORD_PROPERTY_WRDHYPv	WORD_PROPERTY_WRDHYPnv	WORD_PROPERTY_AOA	WORD_PROPERTY_AOA_MAX	WORD_PROPERTY_CONCRETENESS	WORD_PROPERTY_PREVALENCE	WORD_PROPERTY_PREVALENCE_MIN	WORD_SET_INCIDENCE_C4_COMMON_WORDS	text_key
11	2.0	4.0	123.0	2.0	1.4142135623730951	61.0	30.75	5.377421934967226	1.5121951219512195	0.7930626839233752	4.861788617886178	2.6312286080343226	0.8513513513513513	0.7073170731707317	99.70454545454545	0.8569404624109369	15.0	1.2727272727272727	0.6766141141141141	0.9313250750750751	0.9313250750750751	0.015772755865396112		47.69204268292684	14.24640243902439	0.8814814814814815	0.0	0.08888888888888889	0.0	0.0	0.0	0.0	0.04065040650406504	0.0	0.016260162601626018	0.016260162601626018	0.024390243902439025	0.008130081300813009	0.032520325203252036	0.06504065040650407	0.008130081300813009	0.35772357723577236	0.13821138211382114	0.06504065040650407	0.04065040650406504	-10.229278766950685	-8.188958293104918	-16.052482605	563.5	358.60526315789474	384.175	427.4	8.35135135135135	6.935483870967742	1.6470588235294117	5.0625	5.823676066037736	13.58	2.6149056603773584	2.3099804479075523	2.3099804479075523	0.15447154471544716	text
12	5.0	4.0	92.0	2.0	1.4142135623730951	44.5	23.0	1.8257418583505538	1.5543478260869565	0.8563162920167081	5.054347826086956	2.6658777101734463	0.8035714285714286	0.7065217391304348	73.88976377952756	0.8302199618760447	6.5	1.4	0.7705555555555555	0.9333333333333333	0.9333333333333333	0.019482151835093012		51.9921739130435	11.721304347826088	0.8380952380952381	0.0	0.12380952380952381	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	0.021739130434782608	0.0	0.043478260869565216	0.03260869565217391	0.010869565217391304	0.391304347826087	0.08695652173913043	0.09782608695652174	0.03260869565217391	-11.626648261332727	-9.09548736929121	-18.9130592346	572.5555555555555	376.9375	421.27777777777777	450.3076923076923	6.803571428571429	5.235294117647059	1.375	4.0	5.874320746268657	10.83	2.3791304347826085	2.284887180729497	2.284887180729497	0.15217391304347827	text
13	5.0	5.0	93.0	2.5	2.1213203435596424	46.0	18.6	4.722287581247038	1.7634408602150538	0.8772220166942717	5.526881720430108	2.780332314550931	0.8166666666666667	0.7419354838709677	100.90500000000002	0.8540331109393622	6.2	1.24	0.6646256684491978	0.9345187165775402	0.9231550802139037	0.026264880952380953		38.76890322580647	12.472602150537636	0.9	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.043010752688172046	0.010752688172043012	0.0	0.0	0.0	0.010752688172043012	0.010752688172043012	0.0	0.41935483870967744	0.12903225806451613	0.07526881720430108	0.021505376344086023	-11.851299095155	-9.602487261578494	-18.1237945557	572.24	390.69565217391306	431.64	461.06666666666666	5.283333333333333	6.631578947368421	2.9166666666666665	5.193548387096774	5.960576594202899	14.05	2.6334782608695653	2.31030325392746	2.31030325392746	0.15053763440860216	text
14	3.0	4.0	106.0	2.0	1.4142135623730951	52.5	26.5	9.539392014169456	1.4056603773584906	0.7141868754617107	4.547169811320755	2.2001388504741417	0.9090909090909091	0.8113207547169812	157.30400000000006	0.900449037146884	10.25	1.4642857142857142	0.7217473884140551	0.9572649572649573	0.9449192782526116	0.016275149147857094		61.0186320754717	11.33179245283019	0.8728813559322034	0.00847457627118644	0.1016949152542373	0.0	0.0	0.018867924528301886	0.0	0.0	0.03773584905660377	0.0	0.009433962264150943	0.009433962264150943	0.0	0.009433962264150943	0.03773584905660377	0.0	0.3584905660377358	0.1320754716981132	0.09433962264150944	0.03773584905660377	-10.899567793284128	-8.871895183637864	-18.6125717163	572.6571428571428	381.5625	424.45714285714286	439.07142857142856	9.818181818181818	6.529411764705882	1.0	4.133333333333334	5.050151575	9.89	2.5504938271604938	2.307475769205849	2.307475769205849	0.1320754716981132	text
15	5.0	4.0	112.0	2.0	1.4142135623730951	54.5	28.0	14.854853303438128	1.5535714285714286	0.814721371863359	4.892857142857143	2.692522655369542	0.9545454545454546	0.8214285714285714	175.61599999999999	0.9166269808471634	10.5	1.6153846153846154	0.6704099821746881	0.9652406417112299	0.9385739750445633	0.0177139828302619		46.98285714285717	13.662142857142857	0.8110236220472441	0.015748031496062992	0.11811023622047244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026785714285714284	0.0	0.0625	0.05357142857142857	0.008928571428571428	0.3482142857142857	0.14285714285714285	0.07142857142857142	0.026785714285714284	-10.71580548653846	-8.55848368439099	-19.5020294189	568.6842105263158	398.70588235294116	436.57894736842104	469.4347826086956	5.7727272727272725	5.592592592592593	0.375	3.6511627906976742	5.466851239130435	10.16	2.5808695652173914	2.3341252743442076	2.3341252743442076	0.16964285714285715	text
16	3.0	4.0	96.0	2.0	1.4142135623730951	47.5	24.0	6.0553007081949835	1.5520833333333333	0.8810256184418687	4.791666666666667	2.6394443859772205	0.9583333333333334	0.71875	76.32786885245902	0.8114604545224318	4.25	1.25	0.6702508960573477	0.9291119076065313	0.9275189167662286	0.020305176080252067		51.168750000000045	12.084583333333335	0.9223300970873787	0.0	0.06796116504854369	0.0	0.0	0.0	0.0	0.0	0.10416666666666667	0.0	0.0	0.020833333333333332	0.010416666666666666	0.041666666666666664	0.03125	0.020833333333333332	0.3020833333333333	0.13541666666666666	0.041666666666666664	0.020833333333333332	-11.045136004685416	-8.242568838101041	-19.3150978088	549.8148148148148	410.7391304347826	413.7037037037037	437.11764705882354	7.104166666666667	5.933333333333334	1.9230769230769231	4.071428571428571	5.6030743950617286	15.79	2.4090123456790122	2.3065766733391344	2.3065766733391344	0.17708333333333334	text
17	5.0	5.0	132.0	2.5	2.1213203435596424	65.5	26.4	13.126309458488322	1.3409090909090908	0.6970991743274569	4.53030303030303	2.2964938225341065	0.8205128205128205	0.6590909090909091	84.86184059237456	0.8226763251981735	8.4	1.8666666666666667	0.6689414737630249	0.9219052224371374	0.910541586073501	0.021007705472972107		66.59809090909094	10.52872727272727	0.8943661971830986	0.014084507042253521	0.07042253521126761	0.0	0.0	0.0	0.007575757575757576	0.0	0.0	0.022727272727272728	0.0	0.015151515151515152	0.0	0.0	0.007575757575757576	0.0	0.3333333333333333	0.10606060606060606	0.12878787878787878	0.022727272727272728	-10.289823581015385	-8.245842079326515	-14.7030591965	574.5581395348837	402.0	432.8139534883721	472.94117647058823	9.038461538461538	6.642857142857143	1.2142857142857142	4.833333333333333	5.6125938648648654	11.84	2.7265765765765764	2.315384420223307	2.315384420223307	0.1893939393939394	text
18	3.0	8.0	155.0	4.0	4.242640687119285	76.5	19.375	7.6892782496148495	1.5096774193548388	0.8087808841971029	4.987096774193549	2.560912724807395	0.8	0.6903225806451613	119.72849968612681	0.8700380349329414	4.375	1.0	0.7088211077096954	0.9736171832946027	0.9491373058735487	0.025025259694712584		59.45066532258065	9.780443548387101	0.8823529411764706	0.0	0.08823529411764706	0.0	0.0	0.0	0.0064516129032258064	0.0	0.01935483870967742	0.0064516129032258064	0.0	0.01935483870967742	0.01935483870967742	0.04516129032258064	0.04516129032258064	0.01935483870967742	0.3870967741935484	0.15483870967741936	0.025806451612903226	0.012903225806451613	-11.380954212613334	-8.837016268704517	-17.6680107117	542.4772727272727	420.7560975609756	440.79545454545456	443.64	6.711111111111111	6.4324324324324325	1.3333333333333333	4.426229508196721	5.8600246456692915	12.88	2.6724409448818895	2.3232573598220148	2.3232573598220148	0.10967741935483871	text
19	5.0	4.0	86.0	2.0	1.4142135623730951	42.5	21.5	10.472185381603339	1.569767441860465	0.9015111193000418	5.22093023255814	2.6408606564603034	0.8571428571428571	0.7674418604651163	103.54400000000003	0.871613246026907	4.0	1.125	0.6457045280574693	0.9724724724724725	0.9544544544544544	0.02647005772005772		52.21017441860468	11.318255813953488	0.9444444444444444	0.0	0.044444444444444446	0.0	0.0	0.0	0.011627906976744186	0.0	0.0	0.0	0.0	0.03488372093023256	0.023255813953488372	0.03488372093023256	0.05813953488372093	0.0	0.313953488372093	0.1744186046511628	0.05813953488372093	0.023255813953488372	-10.335068692965306	-8.290453131806977	-14.9493131638	554.9615384615385	400.125	445.53846153846155	457.05263157894734	10.346938775510203	6.333333333333333	1.0666666666666667	4.138888888888889	5.886890187500001	11.11	2.622375	2.3224281838784884	2.3224281838784884	0.18604651162790697	text
20	2.0	6.0	173.0	3.0	2.8284271247461903	86.0	28.833333333333332	12.480651692386367	1.416184971098266	0.6648775113670609	4.485549132947977	2.304209838878297	0.8279569892473119	0.6820809248554913	113.78017961214682	0.8802304473695735	12.666666666666666	1.1304347826086956	0.7515718942663914	0.9688804554079696	0.9372204961389022	0.016682551148370216		57.75991811175341	12.365982658959535	0.865979381443299	0.005154639175257732	0.10824742268041238	0.0	0.0	0.04046242774566474	0.005780346820809248	0.0	0.023121387283236993	0.0	0.0	0.017341040462427744	0.0	0.03468208092485549	0.03468208092485549	0.0	0.2658959537572254	0.14450867052023122	0.08670520231213873	0.04046242774566474	-10.12447951429785	-7.926364959323122	-15.8962526321	565.2456140350877	375.4	402.7543859649123	421.7	9.387096774193548	5.533333333333333	0.92	3.4363636363636365	5.400011307692308	13.58	2.5619871794871796	2.315109697892027	2.315109697892027	0.1329479768786127	text
21	3.0	10.0	193.0	5.0	5.656854249492381	94.0	19.3	9.534149149242422	1.2746113989637307	0.4918375189813402	4.217616580310881	2.1346107466523403	0.8651685393258427	0.6839378238341969	122.01453966090826	0.871943239038582	5.1	1.1272727272727272	0.7563492063492063	0.943609022556391	0.9380534670008354	0.028027574093018724		79.41337564766842	6.977414507772021	0.8349056603773585	0.02830188679245283	0.08962264150943396	0.0	0.0	0.0	0.0	0.0051813471502590676	0.08290155440414508	0.0	0.0051813471502590676	0.031088082901554404	0.0	0.02072538860103627	0.031088082901554404	0.010362694300518135	0.2538860103626943	0.09326424870466321	0.06217616580310881	0.05181347150259067	-10.442986354396629	-7.917354944456995	-18.3017120361	572.9454545454546	409.52941176470586	432.07272727272726	434.30232558139534	9.292134831460674	6.5675675675675675	1.2222222222222223	4.818181818181818	5.065998548192772	11.11	2.7739156626506025	2.308559726146489	2.308559726146489	0.12953367875647667	text
22	5.0	5.0	90.0	2.5	2.1213203435596424	44.5	18.0	3.6742346141747673	1.5333333333333334	0.8893881244738183	4.888888888888889	2.8222408996010198	0.9375	0.7666666666666667	108.00000000000004	0.8742492730481874	7.4	1.2857142857142858	0.6341183574879228	0.9518719806763285	0.9254830917874396	0.028481812305341716		58.845	9.523333333333337	0.9052631578947369	0.010526315789473684	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011111111111111112	0.05555555555555555	0.022222222222222223	0.044444444444444446	0.06666666666666667	0.0	0.26666666666666666	0.12222222222222222	0.1	0.044444444444444446	-10.265539666022917	-8.002228874633333	-15.2239170074	573.5714285714286	401.6	428.10714285714283	420.7647058823529	7.8125	5.954545454545454	1.9090909090909092	4.606060606060606	5.912806905882353	11.11	2.3688235294117646	2.2782747769870877	2.2782747769870877	0.14444444444444443	text
23	2.0	6.0	116.0	3.0	2.8284271247461903	55.0	19.333333333333332	4.273952113286562	1.4310344827586208	0.6623297212643903	4.646551724137931	2.547818539524514	0.9672131147540983	0.7327586206896551	121.53806451612903	0.8627593366135473	6.5	0.967741935483871	0.6626453089244851	0.9462517162471396	0.9190297482837528	0.023170336909467345		66.14614942528736	8.836206896551726	0.8257575757575758	0.007575757575757576	0.12121212121212122	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.017241379310344827	0.017241379310344827	0.02586206896551724	0.04310344827586207	0.0	0.27586206896551724	0.1724137931034483	0.0603448275862069	0.017241379310344827	-10.420971948593444	-8.024035499017241	-17.2065944672	574.475	406.54285714285714	439.975	453.0	8.065573770491802	6.1923076923076925	1.5	4.1521739130434785	5.551168715686274	12.94	2.573495145631068	2.317357004204599	2.317357004204599	0.1206896551724138	text
24	3.0	6.0	161.0	3.0	2.8284271247461903	79.5	26.833333333333332	1.602081978759722	1.4285714285714286	0.6681531047810609	4.490683229813665	2.213927540656989	0.8709677419354839	0.6894409937888198	139.0054644808743	0.8670548846774608	6.166666666666667	1.6046511627906976	0.7321291735084838	0.9279875935048348	0.9279875935048348	0.017740707568293775		58.74202380952384	11.732142857142858	0.8685714285714285	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.037267080745341616	0.0	0.012422360248447204	0.018633540372670808	0.0	0.049689440993788817	0.09937888198757763	0.0	0.40993788819875776	0.10559006211180125	0.037267080745341616	0.024844720496894408	-11.393701778946237	-8.742708825178882	-16.7596664429	582.1785714285714	370.4642857142857	433.7857142857143	431.8333333333333	4.193548387096774	6.166666666666667	1.2941176470588236	4.146341463414634	5.295470555555556	14.06	2.321388888888889	2.3252918503278415	2.3252918503278415	0.14906832298136646	text
25	3.0	4.0	102.0	2.0	1.4142135623730951	50.5	25.5	7.416198487095663	1.607843137254902	0.9136680804805813	5.088235294117647	2.681446857765266	0.7884615384615384	0.7058823529411765	102.0	0.8478903262165668	4.25	1.0769230769230769	0.7265795206971678	0.9433551198257081	0.9433551198257081	0.020037905258031043		44.9289705882353	13.327549019607844	0.8990825688073395	0.0	0.06422018348623854	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.029411764705882353	0.0392156862745098	0.00980392156862745	0.0196078431372549	0.049019607843137254	0.00980392156862745	0.3235294117647059	0.11764705882352941	0.0196078431372549	0.049019607843137254	-10.634076511162744	-8.001171985475247	-13.761302948	573.35	373.1	420.5	437.55555555555554	10.211538461538462	7.285714285714286	1.6666666666666667	4.6923076923076925	5.6326090864197536	16.56	2.3528048780487807	2.3171670753240083	2.3171670753240083	0.19607843137254902	text
26	3.0	7.0	118.0	3.5	3.5355339059327378	58.5	16.857142857142858	10.558228567150385	1.4406779661016949	0.8627363828817959	4.516949152542373	2.4098553024173506	0.8955223880597015	0.7627118644067796	139.23999999999998	0.892613558496718	5.857142857142857	1.0	0.7878045157456922	0.9603386809269162	0.9429590017825312	0.03577192677891941		67.84364406779665	7.984285714285715	0.8518518518518519	0.007407407407407408	0.1259259259259259	0.0	0.0	0.06779661016949153	0.0	0.0	0.025423728813559324	0.0	0.00847457627118644	0.00847457627118644	0.0	0.025423728813559324	0.025423728813559324	0.00847457627118644	0.3135593220338983	0.15254237288135594	0.07627118644067797	0.025423728813559324	-10.242161629810449	-8.207996091602542	-18.9412727356	581.275	385.94117647058823	429.25	465.3333333333333	9.701492537313433	5.666666666666667	1.8823529411764706	4.204545454545454	5.4019038252427185	13.14	2.7240384615384614	2.3193419389592957	2.3193419389592957	0.1271186440677966	text
27	1.0	3.0	60.0	3.0		59.0	20.0	8.888194417315589	1.3833333333333333	0.6911465950282972	4.45	2.227904693211516	0.9666666666666667	0.85	112.0	0.8921683226183507	1.6666666666666667	0.9473684210526315	0.5980392156862745	0.9372549019607843	0.9372549019607843	0.02699859747545582		69.50500000000004	8.533333333333335	0.9076923076923077	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.03333333333333333	0.05	0.26666666666666666	0.11666666666666667	0.03333333333333333	0.08333333333333333	-9.539822308226666	-7.635242052875	-14.9575891495	570.2272727272727	378.3333333333333	410.6818181818182	430.8125	8.233333333333333	6.071428571428571	0.8571428571428571	4.333333333333333	5.00209275	9.21	2.6117543859649124	2.314959997000645	2.314959997000645	0.08333333333333333	text
